,price,quantity,date,vendor,total
1094,253.29,200,2025-11-27,med_express,50658.0
1095,129.59,100,2025-12-02,biolab,12959.0
1096,129.59,50,2025-05-09,biolab,6479.5
1097,105.83,150,2025-09-12,biolab,15874.5
1098,144.82,80,2025-02-17,biolab,11585.6
1099,79.67,3450,2025-06-30,eshuer,274861.5
1100,166.66,50,2025-03-14,biolab,8333.0
1101,169.78,70,2025-03-13,biolab,11884.6
1102,129.73,530,2025-06-06,standard_test,68756.9
1103,119.29,710,2025-09-01,biolab,84695.90000000001
1104,118.27,120,2025-06-25,standard_test,14192.4
1105,67.32,2250,2025-08-14,eshuer,151469.99999999997
1106,116.04,720,2025-12-05,standard_test,83548.8
1107,255.75,13100,2025-01-10,med_express,3350325.0
1108,147.57,90,2025-11-14,standard_test,13281.3
1109,107.78,940,2025-06-02,biolab,101313.2
1110,123.71,80,2025-01-09,biolab,9896.8
1111,111.09,70,2025-03-13,biolab,7776.3
1112,255.75,40800,2025-08-28,med_express,10434600.0
1113,53.72,1050,2025-07-03,eshuer,56406.0
1114,107.52,40,2025-03-21,biolab,4300.8
1115,81.78,3730,2025-07-30,eshuer,305039.4
1116,55.58,3890,2025-08-05,eshuer,216206.2
1117,39.73,12950,2025-06-19,free,514503.5
1118,127.92,30,2025-02-18,standard_test,3837.6
1119,255.75,2700,2025-10-29,med_express,690525.0
1120,39.41,6900,2025-04-21,free,271929.0
1121,134.82,4840,2025-06-11,standard_test,652528.7999999999
1122,234.44,1570,2025-06-19,guangzhou_farm,368070.8
1123,187.17,2310,2025-03-05,biolab,432362.7
1124,124.71,1440,2025-12-29,biolab,179582.4
1125,255.75,500,2025-08-13,med_express,127875.0
1126,94.72,530,2025-10-21,eshuer,50201.6
1127,255.75,11000,2025-04-28,med_express,2813250.0
1128,127.49,10780,2025-07-28,standard_test,1374342.2
1129,123.2,10590,2025-06-05,biolab,1304688.0
1130,127.49,560,2025-09-25,biolab,71394.4
1131,255.75,200,2025-12-02,med_express,51150.0
1132,57.17,3240,2025-02-11,eshuer,185230.8
1133,146.34,50,2025-11-20,biolab,7317.0
1134,118.85,1120,2025-06-05,biolab,133112.0
1135,255.75,4500,2025-05-26,med_express,1150875.0
1136,116.35,2660,2025-02-12,biolab,309491.0
1137,113.88,14190,2025-07-11,biolab,1615957.2
1138,61.7,6150,2025-11-05,eshuer,379455.0
1139,172.49,680,2025-02-27,biolab,117293.2
1140,66.01,19660,2025-04-01,eshuer,1297756.6
1141,69.13,180,2025-04-18,eshuer,12443.4
1142,81.11,1260,2025-05-28,eshuer,102198.6
1143,114.04,40,2025-12-15,standard_test,4561.6
1144,161.2,7020,2025-06-30,guangzhou_farm,1131624.0
1145,318.05,200,2025-11-10,med_express,63610.0
1146,139.78,3080,2025-09-23,biolab,430522.4
1147,270.81,51800,2025-03-11,med_express,14027958.0
1148,233.7,630,2025-09-16,guangzhou_farm,147231.0
1149,323.65,400,2025-08-05,med_express,129460.0
1150,129.59,560,2025-06-10,biolab,72570.40000000001
1151,159.63,90,2025-07-29,biolab,14366.7
1152,370.08,2000,2025-03-10,med_express,740160.0
1153,161.3,2070,2025-09-15,guangzhou_farm,333891.0
1154,107.16,70,2025-04-25,biolab,7501.2
1155,209.7,560,2025-11-04,biolab,117432.0
1156,111.12,810,2025-05-12,standard_test,90007.2
1157,38.86,19410,2025-02-18,free,754272.6
1158,123.42,1350,2025-05-28,standard_test,166617.0
1159,98.41,9060,2025-03-13,eshuer,891594.6
1160,117.71,50,2025-10-17,biolab,5885.5
1161,42.58,13920,2025-11-07,free,592713.6
1162,116.89,3280,2025-08-19,biolab,383399.2
1163,162.1,330,2025-04-08,guangzhou_farm,53493.0
1164,122.91,60,2025-10-28,biolab,7374.599999999999
1165,115.36,6360,2025-10-20,biolab,733689.6
1166,116.79,2330,2025-11-14,biolab,272120.7
1167,138.75,600,2025-02-21,standard_test,83250.0
1168,110.7,1120,2025-10-28,biolab,123984.0
1169,113.11,400,2025-12-04,standard_test,45244.0
1170,318.05,200,2025-10-22,med_express,63610.0
1171,370.08,600,2025-10-23,med_express,222048.0
1172,129.08,50,2025-10-13,biolab,6454.000000000001
1173,44.39,6270,2025-09-15,free,278325.3
1174,150.36,60,2025-04-01,guangzhou_farm,9021.6
1175,162.9,360,2025-08-26,guangzhou_farm,58644.0
1176,36.14,64680,2025-11-26,free,2337535.2
1177,133.5,270,2025-12-30,standard_test,36045.0
1178,133.03,70,2025-10-08,standard_test,9312.1
1179,166.06,310,2025-07-04,guangzhou_farm,51478.6
1180,344.2,100,2025-05-08,med_express,34420.0
1181,319.23,1000,2025-07-29,med_express,319230.0
1182,139.26,1440,2025-04-02,biolab,200534.4
1183,94.63,5390,2025-02-12,eshuer,510055.7
1184,175.8,30,2025-12-15,biolab,5274.0
1185,257.88,41800,2025-07-30,med_express,10779384.0
1186,110.7,70,2025-06-27,biolab,7749.0
1187,84.36,2280,2025-03-28,eshuer,192340.8
1188,255.75,2300,2025-12-09,med_express,588225.0
1189,168.47,20,2025-12-02,biolab,3369.4
1190,114.7,3240,2025-02-24,standard_test,371628.0
1191,35.04,10230,2025-03-12,free,358459.2
1192,164.56,230,2025-01-28,guangzhou_farm,37848.8
1193,134.76,30,2025-12-03,biolab,4042.8
1194,109.64,3310,2025-11-28,standard_test,362908.4
1195,126.21,40,2025-04-03,standard_test,5048.4
1196,106.58,560,2025-07-22,biolab,59684.8
1197,166.2,20,2025-12-02,guangzhou_farm,3324.0
1198,74.62,10350,2025-01-16,eshuer,772317.0
1199,146.51,420,2025-08-06,standard_test,61534.2
1200,183.76,4180,2025-04-02,guangzhou_farm,768116.7999999999
1201,255.75,2300,2025-07-07,med_express,588225.0
1202,217.58,90,2025-06-10,guangzhou_farm,19582.2
1203,183.16,1470,2025-12-17,guangzhou_farm,269245.2
1204,160.01,2700,2025-11-26,biolab,432027.0
1205,73.25,7770,2025-02-26,eshuer,569152.5
1206,132.68,140,2025-06-20,standard_test,18575.2
1207,146.36,70,2025-05-01,biolab,10245.2
1208,126.81,120,2025-01-09,biolab,15217.2
1209,117.82,1120,2025-10-20,standard_test,131958.4
1210,158.56,100,2025-07-24,biolab,15856.0
1211,116.5,1620,2025-10-22,standard_test,188730.0
1212,117.82,330,2025-07-15,standard_test,38880.6
1213,233.17,20,2025-07-02,guangzhou_farm,4663.4
1214,116.68,300,2025-06-12,biolab,35004.0
1215,121.36,6740,2025-09-09,standard_test,817966.4
1216,195.61,90,2025-12-01,biolab,17604.9
1217,127.53,80,2025-06-04,standard_test,10202.4
1218,100.43,530,2025-08-12,standard_test,53227.9
1219,206.58,360,2025-03-26,guangzhou_farm,74368.8
1220,110.34,150,2025-04-18,standard_test,16551.0
1221,193.34,200,2025-03-28,biolab,38668.0
1222,116.39,190,2025-12-26,standard_test,22114.1
1223,94.48,160,2025-05-14,eshuer,15116.8
1224,122.4,990,2025-09-16,standard_test,121176.0
1225,138.84,570,2025-03-14,standard_test,79138.8
1226,117.82,310,2025-09-22,standard_test,36524.2
1227,84.14,1130,2025-11-14,eshuer,95078.2
1228,133.84,60,2025-10-02,biolab,8030.400000000001
1229,111.07,140,2025-10-02,standard_test,15549.8
1230,117.25,290,2025-11-19,standard_test,34002.5
1231,111.07,40,2025-12-23,standard_test,4442.799999999999
1232,118.25,280,2025-07-24,biolab,33110.0
1233,108.42,40,2025-01-15,biolab,4336.8
1234,134.73,700,2025-01-29,standard_test,94311.0
1235,160.44,100,2025-10-15,guangzhou_farm,16044.0
1236,116.23,570,2025-02-28,standard_test,66251.1
1237,110.37,960,2025-06-16,biolab,105955.2
1238,405.9,1200,2025-10-23,med_express,487080.0
1239,117.98,280,2025-03-12,biolab,33034.4
1240,114.16,1400,2025-10-03,standard_test,159824.0
1241,165.1,140,2025-03-26,guangzhou_farm,23114.0
1242,206.16,30,2025-10-31,guangzhou_farm,6184.8
1243,115.01,420,2025-05-29,standard_test,48304.2
1244,128.8,200,2025-05-09,standard_test,25760.000000000004
1245,203.82,90,2025-08-06,biolab,18343.8
1246,130.26,560,2025-06-11,biolab,72945.59999999999
1247,201.78,130,2025-01-31,guangzhou_farm,26231.4
1248,85.56,1510,2025-08-27,eshuer,129195.6
1249,67.32,1310,2025-12-18,eshuer,88189.2
1250,57.9,670,2025-05-01,eshuer,38793.0
1251,117.82,110,2025-12-18,standard_test,12960.2
1252,175.81,90,2025-08-13,guangzhou_farm,15822.9
1253,85.36,600,2025-11-18,eshuer,51216.0
1254,333.42,4300,2025-04-30,med_express,1433706.0
1255,353.68,1300,2025-02-18,med_express,459784.0
1256,315.86,8300,2025-09-18,med_express,2621638.0
1257,107.74,1290,2025-12-12,standard_test,138984.6
1258,86.33,2990,2025-06-10,eshuer,258126.7
1259,186.82,20,2025-08-18,guangzhou_farm,3736.4
1260,132.5,100,2025-04-02,biolab,13250.0
1261,126.71,2200,2025-08-27,standard_test,278762.0
1262,169.95,40,2025-04-03,biolab,6798.0
1263,85.84,2460,2025-08-04,eshuer,211166.4
1264,40.39,1520,2025-12-24,free,61392.8
1265,146.05,30,2025-11-13,standard_test,4381.5
1266,164.56,30,2025-01-17,guangzhou_farm,4936.8
1267,85.36,4400,2025-10-21,eshuer,375584.0
1268,197.89,40,2025-05-12,biolab,7915.599999999999
1269,86.45,370,2025-12-12,eshuer,31986.5
1270,114.1,720,2025-03-10,biolab,82152.0
1271,165.59,430,2025-04-17,biolab,71203.7
1272,101.8,610,2025-10-01,standard_test,62098.0
1273,383.3,1200,2025-04-01,med_express,459960.0
1274,97.81,230,2025-09-08,eshuer,22496.3
1275,83.62,980,2025-02-24,eshuer,81947.6
1276,129.18,2430,2025-11-04,standard_test,313907.4
1277,113.27,190,2025-01-16,biolab,21521.3
1278,109.39,2030,2025-08-27,standard_test,222061.7
1279,118.27,1350,2025-05-06,standard_test,159664.5
1280,207.33,60,2025-08-20,biolab,12439.8
1281,145.02,90,2025-08-29,standard_test,13051.8
1282,136.8,90,2025-04-01,standard_test,12312.000000000002
1283,105.34,100,2025-06-05,standard_test,10534.0
1284,114.58,120,2025-09-24,standard_test,13749.6
1285,118.27,120,2025-12-03,standard_test,14192.4
1286,181.43,2350,2025-11-28,guangzhou_farm,426360.5
1287,111.07,310,2025-06-23,standard_test,34431.7
1288,128.58,880,2025-08-06,standard_test,113150.4
1289,111.02,5390,2025-02-26,standard_test,598397.7999999999
1290,124.61,5480,2025-05-01,standard_test,682862.8
1291,194.14,1000,2025-02-13,guangzhou_farm,194140.0
1292,106.79,950,2025-05-29,biolab,101450.5
1293,70.54,4330,2025-06-27,eshuer,305438.2
1294,106.79,1260,2025-06-19,biolab,134555.4
1295,255.75,1800,2025-04-03,med_express,460350.0
1296,121.95,1590,2025-08-05,standard_test,193900.5
1297,144.77,180,2025-10-23,standard_test,26058.6
1298,110.94,200,2025-10-16,biolab,22188.0
1299,125.99,110,2025-10-13,biolab,13858.9
1300,342.6,1300,2025-05-09,med_express,445380.00000000006
1301,106.41,50,2025-06-17,biolab,5320.5
1302,148.64,210,2025-12-19,standard_test,31214.4
1303,243.14,70,2025-07-18,guangzhou_farm,17019.8
1304,339.92,600,2025-11-11,med_express,203952.0
1305,80.78,710,2025-09-19,eshuer,57353.8
1306,108.0,120,2025-09-10,biolab,12960.0
1307,86.4,670,2025-06-23,eshuer,57888.00000000001
1308,394.16,1500,2025-11-12,med_express,591240.0
1309,128.57,90,2025-12-11,standard_test,11571.3
1310,138.12,200,2025-08-13,biolab,27624.0
1311,139.04,270,2025-01-27,standard_test,37540.8
1312,255.75,2700,2025-03-10,med_express,690525.0
1313,109.98,100,2025-04-23,biolab,10998.0
1314,106.06,120,2025-12-02,standard_test,12727.2
1315,111.9,140,2025-02-18,standard_test,15666.0
1316,255.75,400,2025-07-14,med_express,102300.0
1317,136.8,70,2025-06-20,standard_test,9576.0
1318,118.93,3100,2025-03-12,standard_test,368683.0
1319,116.99,1760,2025-11-18,biolab,205902.4
1320,123.42,630,2025-12-15,standard_test,77754.6
1321,89.76,2090,2025-09-16,eshuer,187598.4
1322,114.16,270,2025-08-21,standard_test,30823.2
1323,117.82,270,2025-10-16,standard_test,31811.4
1324,122.13,50,2025-12-02,standard_test,6106.5
1325,117.77,180,2025-03-03,standard_test,21198.6
1326,180.4,60,2025-04-15,guangzhou_farm,10824.0
1327,111.08,3400,2025-07-22,standard_test,377672.0
1328,108.0,30,2025-10-20,biolab,3240.0
1329,108.0,2310,2025-05-02,biolab,249480.0
1330,133.71,70,2025-10-15,standard_test,9359.7
1331,113.14,2700,2025-12-18,standard_test,305478.0
1332,125.02,120,2025-07-31,biolab,15002.4
1333,117.35,40,2025-07-28,biolab,4694.0
1334,115.01,90,2025-11-12,standard_test,10350.9
1335,137.08,830,2025-07-18,biolab,113776.4
1336,395.52,300,2025-01-21,med_express,118656.0
1337,239.3,80,2025-11-26,guangzhou_farm,19144.0
1338,133.2,80,2025-07-15,biolab,10656.0
1339,98.0,3370,2025-07-03,eshuer,330260.0
1340,132.67,2080,2025-06-04,standard_test,275953.6
1341,128.4,1760,2025-12-05,standard_test,225984.0
1342,107.46,560,2025-12-02,biolab,60177.6
1343,217.95,50,2025-12-01,guangzhou_farm,10897.5
1344,145.89,920,2025-01-24,standard_test,134218.8
1345,178.72,100,2025-06-18,biolab,17872.0
1346,255.75,2700,2025-10-02,med_express,690525.0
1347,114.16,1350,2025-06-27,standard_test,154116.0
1348,162.05,200,2025-02-05,biolab,32410.000000000004
1349,109.15,90,2025-11-11,standard_test,9823.5
1350,107.77,160,2025-02-20,biolab,17243.2
1351,114.26,120,2025-12-02,standard_test,13711.2
1352,73.16,230,2025-11-25,eshuer,16826.8
1353,255.75,168200,2025-03-31,med_express,43017150.0
1354,123.42,530,2025-04-01,standard_test,65412.6
1355,41.88,20000,2025-05-06,free,837600.0
1356,112.93,680,2025-09-01,standard_test,76792.40000000001
1357,128.0,150,2025-10-16,standard_test,19200.0
1358,110.61,560,2025-09-11,biolab,61941.6
1359,126.46,530,2025-05-02,standard_test,67023.8
1360,125.9,1390,2025-05-29,biolab,175001.0
1361,116.99,220,2025-08-19,biolab,25737.8
1362,255.75,300,2025-04-07,med_express,76725.0
1363,123.42,270,2025-07-28,standard_test,33323.4
1364,123.42,120,2025-09-10,standard_test,14810.4
1365,112.2,1340,2025-10-09,standard_test,150348.0
1366,41.1,16170,2025-03-06,free,664587.0
1367,148.48,390,2025-08-25,biolab,57907.2
1368,101.05,400,2025-05-02,standard_test,40420.0
1369,114.48,220,2025-12-29,biolab,25185.6
1370,172.79,160,2025-03-26,biolab,27646.4
1371,152.3,50,2025-05-20,biolab,7615.000000000001
1372,95.38,2090,2025-08-01,eshuer,199344.2
1373,95.38,4320,2025-02-17,eshuer,412041.6
1374,78.54,480,2025-11-17,eshuer,37699.2
1375,67.32,530,2025-03-28,eshuer,35679.6
1376,119.12,50,2025-08-19,standard_test,5956.0
1377,122.13,40,2025-06-20,standard_test,4885.2
1378,84.14,230,2025-01-14,eshuer,19352.2
1379,119.21,200,2025-10-09,standard_test,23842.0
1380,122.13,200,2025-11-10,standard_test,24426.0
1381,83.75,300,2025-06-30,eshuer,25125.0
1382,170.39,100,2025-11-14,biolab,17039.0
1383,85.75,350,2025-03-11,eshuer,30012.5
1384,184.48,20,2025-05-06,biolab,3689.6
1385,128.38,29910,2025-12-04,biolab,3839845.8
1386,122.19,790,2025-05-21,standard_test,96530.1
1387,129.59,560,2025-04-18,biolab,72570.40000000001
1388,117.25,230,2025-04-25,standard_test,26967.5
1389,124.54,50,2025-04-28,biolab,6227.0
1390,129.59,70,2025-12-11,biolab,9071.3
1391,176.72,180,2025-03-12,guangzhou_farm,31809.6
1392,129.82,120,2025-04-21,biolab,15578.4
1393,107.21,950,2025-05-05,standard_test,101849.5
1394,114.44,2050,2025-02-27,standard_test,234602.0
1395,115.49,200,2025-11-05,standard_test,23098.0
1396,122.78,420,2025-01-27,standard_test,51567.6
1397,102.1,530,2025-10-14,standard_test,54113.0
1398,137.3,590,2025-09-02,standard_test,81007.0
1399,119.84,120,2025-01-28,biolab,14380.8
1400,114.65,450,2025-02-17,biolab,51592.5
1401,185.24,190,2025-05-23,guangzhou_farm,35195.6
1402,255.75,2300,2025-08-13,med_express,588225.0
1403,129.59,40,2025-11-03,biolab,5183.6
1404,123.42,20,2025-10-16,standard_test,2468.4
1405,117.77,70,2025-06-18,standard_test,8243.9
1406,112.2,50,2025-02-05,standard_test,5610.0
1407,116.23,50,2025-02-26,standard_test,5811.5
1408,137.36,53900,2025-04-03,standard_test,7403704.000000001
1409,143.31,30,2025-03-19,standard_test,4299.3
1410,97.06,530,2025-07-16,eshuer,51441.8
1411,186.72,30,2025-11-05,biolab,5601.6
1412,255.75,500,2025-03-25,med_express,127875.0
1413,67.32,790,2025-12-29,eshuer,53182.8
1414,38.14,6270,2025-12-19,free,239137.8
1415,109.96,40,2025-01-24,standard_test,4398.4
1416,255.75,900,2025-05-27,med_express,230175.0
1417,100.98,50,2025-03-28,standard_test,5049.0
1418,38.0,9710,2025-06-30,free,368980.0
1419,78.54,840,2025-06-25,eshuer,65973.6
1420,37.19,9710,2025-10-16,free,361114.9
1421,90.32,4320,2025-12-29,eshuer,390182.4
1422,114.33,70,2025-05-30,standard_test,8003.099999999999
1423,117.91,70,2025-09-05,standard_test,8253.699999999999
1424,121.36,150,2025-11-25,standard_test,18204.0
1425,37.18,32340,2025-08-11,free,1202401.2
1426,128.02,70,2025-07-03,standard_test,8961.400000000001
1427,117.77,90,2025-08-28,standard_test,10599.3
1428,112.78,70,2025-08-21,standard_test,7894.6
1429,124.75,200,2025-05-14,standard_test,24950.0
1430,92.26,310,2025-08-06,eshuer,28600.6
1431,122.13,160,2025-06-11,biolab,19540.8
1432,154.79,80,2025-05-02,guangzhou_farm,12383.2
1433,128.94,840,2025-01-30,standard_test,108309.6
1434,125.99,30,2025-07-16,biolab,3779.7
1435,147.68,180,2025-05-19,standard_test,26582.4
1436,111.21,60,2025-12-04,standard_test,6672.599999999999
1437,37.16,900,2025-10-13,free,33444.0
1438,118.27,160,2025-06-10,standard_test,18923.2
1439,117.76,120,2025-03-17,standard_test,14131.2
1440,102.32,160,2025-10-07,standard_test,16371.2
1441,104.32,280,2025-10-03,standard_test,29209.6
1442,140.16,50,2025-04-16,standard_test,7008.0
1443,140.16,50,2025-06-04,standard_test,7008.0
1444,144.06,20,2025-02-13,biolab,2881.2
1445,107.42,50,2025-04-10,biolab,5371.0
1446,177.46,100,2025-06-30,biolab,17746.0
1447,86.4,790,2025-06-09,eshuer,68256.0
1448,115.71,400,2025-05-22,standard_test,46284.0
1449,102.32,180,2025-04-04,standard_test,18417.6
1450,159.02,50,2025-08-18,biolab,7951.000000000001
1451,117.94,790,2025-11-04,standard_test,93172.6
1452,117.94,790,2025-05-01,standard_test,93172.6
1453,115.71,1360,2025-12-19,standard_test,157365.6
1454,188.68,80,2025-05-12,guangzhou_farm,15094.4
1455,100.07,1350,2025-06-18,standard_test,135094.5
1456,114.16,120,2025-10-28,standard_test,13699.2
1457,139.03,330,2025-03-18,standard_test,45879.9
1458,170.24,520,2025-11-11,guangzhou_farm,88524.8
1459,120.68,2700,2025-05-19,standard_test,325836.0
1460,158.39,80,2025-09-01,biolab,12671.2
1461,186.78,450,2025-09-24,guangzhou_farm,84051.0
1462,111.08,60,2025-08-11,standard_test,6664.8
1463,133.71,90,2025-05-28,standard_test,12033.9
1464,126.3,50,2025-10-23,standard_test,6315.0
1465,107.95,30,2025-05-26,biolab,3238.5
1466,114.16,120,2025-11-25,standard_test,13699.2
1467,137.3,270,2025-05-23,standard_test,37071.0
1468,108.02,80,2025-02-06,biolab,8641.6
1469,108.02,80,2025-10-21,biolab,8641.6
1470,144.82,70,2025-02-07,standard_test,10137.4
1471,144.82,70,2025-04-14,standard_test,10137.4
1472,111.08,90,2025-06-26,standard_test,9997.2
1473,111.08,90,2025-09-29,standard_test,9997.2
1474,37.54,1200,2025-08-15,free,45048.0
1475,37.54,1200,2025-06-24,free,45048.0
1476,115.19,60,2025-02-14,standard_test,6911.4
1477,115.19,60,2025-06-20,standard_test,6911.4
1478,193.58,430,2025-01-24,biolab,83239.40000000001
1479,193.58,430,2025-10-06,biolab,83239.40000000001
1480,123.42,120,2025-12-24,standard_test,14810.4
1481,123.42,120,2025-03-18,standard_test,14810.4
1482,123.42,120,2025-09-03,standard_test,14810.4
1483,123.42,120,2025-03-03,standard_test,14810.4
1484,115.19,710,2025-07-07,biolab,81784.9
1485,65.16,890,2025-08-05,eshuer,57992.4
1486,120.43,360,2025-06-03,standard_test,43354.8
1487,115.71,660,2025-12-16,standard_test,76368.59999999999
1488,130.19,280,2025-01-20,biolab,36453.2
1489,37.98,3140,2025-07-04,free,119257.2
1490,133.82,30,2025-01-21,biolab,4014.6
1491,133.82,30,2025-01-10,biolab,4014.6
1492,94.67,550,2025-03-10,eshuer,52068.5
1493,94.67,550,2025-09-25,eshuer,52068.5
1494,274.89,7100,2025-05-27,med_express,1951719.0
1495,274.89,7100,2025-11-26,med_express,1951719.0
1496,79.67,510,2025-12-22,eshuer,40631.7
1497,79.67,510,2025-02-27,eshuer,40631.7
1498,79.67,4250,2025-09-02,eshuer,338597.5
1499,79.67,4250,2025-12-09,eshuer,338597.5
1500,117.25,120,2025-01-27,standard_test,14070.0
1501,117.25,120,2025-07-15,standard_test,14070.0
1502,107.83,160,2025-05-07,standard_test,17252.8
1503,107.83,160,2025-12-03,standard_test,17252.8
1504,37.86,1200,2025-09-12,free,45432.0
1505,156.23,280,2025-08-28,biolab,43744.4
1506,164.22,170,2025-01-21,biolab,27917.4
1507,141.28,4880,2025-01-31,standard_test,689446.4
1508,142.0,1130,2025-10-15,standard_test,160460.0
1509,140.98,10070,2025-09-03,biolab,1419668.6
1510,131.75,80,2025-08-28,biolab,10540.0
1511,131.75,80,2025-12-29,biolab,10540.0
1512,122.39,160,2025-06-27,biolab,19582.4
1513,122.39,160,2025-02-26,biolab,19582.4
1514,132.2,840,2025-05-02,biolab,111048.0
1515,132.2,840,2025-12-12,biolab,111048.0
1516,163.13,250,2025-03-27,guangzhou_farm,40782.5
1517,163.13,250,2025-06-13,guangzhou_farm,40782.5
1518,115.19,840,2025-06-06,biolab,96759.6
1519,115.19,840,2025-09-23,biolab,96759.6
1520,255.75,400,2025-08-26,med_express,102300.0
1521,255.75,400,2025-10-30,med_express,102300.0
1522,122.39,150,2025-12-29,biolab,18358.5
1523,122.39,150,2025-08-21,biolab,18358.5
1524,120.24,50,2025-01-30,biolab,6012.0
1525,120.24,50,2025-05-19,biolab,6012.0
1526,149.14,270,2025-06-18,standard_test,40267.8
1527,149.14,270,2025-01-23,standard_test,40267.8
1528,255.75,200,2025-12-04,med_express,51150.0
1529,255.75,200,2025-12-12,med_express,51150.0
1530,97.06,300,2025-07-17,eshuer,29118.0
1531,97.06,300,2025-06-12,eshuer,29118.0
1532,136.79,280,2025-02-10,biolab,38301.2
1533,136.79,280,2025-06-02,biolab,38301.2
1534,116.09,160,2025-05-27,biolab,18574.4
1535,116.09,160,2025-12-19,biolab,18574.4
1536,255.75,6000,2025-09-08,med_express,1534500.0
1537,255.75,6000,2025-11-27,med_express,1534500.0
1538,136.79,120,2025-05-06,biolab,16414.8
1539,136.79,120,2025-05-22,biolab,16414.8
1540,108.0,40,2025-10-02,biolab,4320.0
1541,108.0,40,2025-12-11,biolab,4320.0
1542,115.19,1120,2025-03-11,biolab,129012.8
1543,115.19,1120,2025-05-09,biolab,129012.8
1544,134.43,400,2025-05-14,standard_test,53772.0
1545,134.43,400,2025-05-01,standard_test,53772.0
1546,255.75,1100,2025-08-25,med_express,281325.0
1547,255.75,1100,2025-11-05,med_express,281325.0
1548,118.27,50,2025-09-18,standard_test,5913.5
1549,118.27,50,2025-09-04,standard_test,5913.5
1550,119.31,210,2025-05-01,standard_test,25055.1
1551,119.31,210,2025-10-14,standard_test,25055.1
1552,113.04,30,2025-07-07,biolab,3391.2000000000003
1553,113.04,30,2025-09-18,biolab,3391.2000000000003
1554,226.3,450,2025-02-10,guangzhou_farm,101835.0
1555,226.3,450,2025-08-11,guangzhou_farm,101835.0
1556,193.49,40,2025-07-24,biolab,7739.6
1557,193.49,40,2025-11-24,biolab,7739.6
1558,122.39,80,2025-11-07,biolab,9791.2
1559,122.39,80,2025-09-17,biolab,9791.2
1560,138.84,210,2025-10-01,standard_test,29156.4
1561,138.84,210,2025-11-06,standard_test,29156.4
1562,118.27,120,2025-07-18,standard_test,14192.4
1563,118.27,120,2025-05-13,standard_test,14192.4
1564,255.75,500,2025-10-20,med_express,127875.0
1565,255.75,500,2025-03-31,med_express,127875.0
1566,141.93,270,2025-10-14,standard_test,38321.1
1567,141.93,270,2025-05-02,standard_test,38321.1
1568,115.19,80,2025-05-19,biolab,9215.2
1569,115.19,80,2025-03-06,biolab,9215.2
1570,149.14,30,2025-03-17,standard_test,4474.2
1571,149.14,30,2025-01-29,standard_test,4474.2
1572,163.72,410,2025-10-06,guangzhou_farm,67125.2
1573,163.72,410,2025-01-10,guangzhou_farm,67125.2
1574,143.99,130,2025-07-29,standard_test,18718.7
1575,143.99,130,2025-10-28,standard_test,18718.7
1576,169.43,770,2025-09-09,guangzhou_farm,130461.1
1577,169.43,770,2025-03-13,guangzhou_farm,130461.1
1578,109.96,6980,2025-09-03,standard_test,767520.7999999999
1579,109.96,6980,2025-05-09,standard_test,767520.7999999999
1580,112.2,1460,2025-03-18,standard_test,163812.0
1581,112.2,1460,2025-06-02,standard_test,163812.0
1582,100.98,180,2025-02-18,standard_test,18176.4
1583,100.98,180,2025-06-11,standard_test,18176.4
1584,116.23,6050,2025-05-27,standard_test,703191.5
1585,116.23,6050,2025-04-11,standard_test,703191.5
1586,122.6,210,2025-11-04,standard_test,25746.0
1587,191.9,280,2025-01-28,biolab,53732.0
1588,154.28,200,2025-12-15,guangzhou_farm,30856.0
1589,134.27,280,2025-03-18,biolab,37595.600000000006
1590,95.45,650,2025-12-04,eshuer,62042.5
1591,240.28,80,2025-09-15,guangzhou_farm,19222.4
1592,115.59,100,2025-07-01,biolab,11559.0
1593,149.99,50,2025-01-13,biolab,7499.5
1594,114.44,790,2025-01-15,standard_test,90407.6
1595,117.82,70,2025-06-27,standard_test,8247.4
1596,95.15,50,2025-07-09,eshuer,4757.5
1597,37.58,38820,2025-07-28,free,1458855.6
1598,255.75,2300,2025-12-29,med_express,588225.0
1599,149.14,30,2025-12-16,standard_test,4474.2
1600,110.8,560,2025-02-10,biolab,62048.0
1601,118.27,660,2025-05-01,standard_test,78058.2
1602,129.67,90,2025-11-19,standard_test,11670.3
1603,171.51,30,2025-10-06,biolab,5145.299999999999
1604,114.16,210,2025-08-19,standard_test,23973.6
1605,117.25,70,2025-04-30,standard_test,8207.5
1606,145.93,2190,2025-08-05,standard_test,319586.7
1607,216.14,1310,2025-05-06,guangzhou_farm,283143.4
1608,132.68,120,2025-11-27,standard_test,15921.6
1609,122.4,90,2025-03-26,standard_test,11016.0
1610,117.5,450,2025-06-11,standard_test,52875.0
1611,114.06,1070,2025-05-07,biolab,122044.2
1612,128.57,1890,2025-10-14,standard_test,242997.3
1613,135.47,490,2025-06-19,standard_test,66380.3
1614,164.94,10350,2025-12-12,guangzhou_farm,1707129.0
1615,135.76,590,2025-04-15,standard_test,80098.4
1616,121.99,1510,2025-12-23,standard_test,184204.9
1617,105.41,420,2025-05-23,standard_test,44272.2
1618,146.19,160,2025-07-04,standard_test,23390.4
1619,255.75,500,2025-07-11,med_express,127875.0
1620,116.27,50,2025-11-24,biolab,5813.5
1621,122.4,2300,2025-04-01,standard_test,281520.0
1622,107.48,1120,2025-06-13,biolab,120377.6
1623,107.29,530,2025-09-05,standard_test,56863.7
